NGO_name,location,needed_quantity,food_type,contact
Charity_2571,Alexandria,283,Dairy,+20-1641776595
Charity_2572,Mansoura,410,Dairy,+20-1234481609
Charity_2573,Cairo,171,Bakery,+20-1112331653
Charity_2574,Alexandria,346,Fruits,+20-1178339470
Charity_2575,Delta,449,Fruits,+20-1693183260
Charity_2576,Alexandria,428,Fruits,+20-1398397126
Charity_2577,Upper Egypt,137,Vegetables,+20-1498129834
Charity_2578,Delta,220,Fruits,+20-1208256395
Charity_2579,Giza,468,Vegetables,+20-1860189923
Charity_2580,Cairo,430,Fruits,+20-1757488292
Charity_2581,Cairo,229,Fruits,+20-1203366356
Charity_2582,Delta,261,Vegetables,+20-1808076008
Charity_2583,Upper Egypt,231,Meat,+20-1902792566
Charity_2584,Upper Egypt,100,Meat,+20-1740648423
Charity_2585,Mansoura,304,Fruits,+20-1467890673
Charity_2586,Cairo,394,Vegetables,+20-1966173516
Charity_2587,Mansoura,167,Dairy,+20-1912081485
Charity_2588,Alexandria,425,Bakery,+20-1110540297
Charity_2589,Alexandria,425,Meat,+20-1370377672
Charity_2590,Cairo,301,Vegetables,+20-1633249769
Charity_2591,Giza,122,Vegetables,+20-1380047812
Charity_2592,Giza,264,Dairy,+20-1639370802
Charity_2593,Mansoura,494,Meat,+20-1861680312
Charity_2594,Giza,472,Vegetables,+20-1332442897
Charity_2595,Upper Egypt,472,Bakery,+20-1220298685
Charity_2596,Giza,314,Meat,+20-1573894145
Charity_2597,Cairo,455,Bakery,+20-1976181583
Charity_2598,Delta,384,Bakery,+20-1905431729
Charity_2599,Giza,230,Fruits,+20-1824502504
Charity_2600,Mansoura,429,Fruits,+20-1249280131
Charity_2601,Cairo,86,Vegetables,+20-1573773345
Charity_2602,Upper Egypt,212,Bakery,+20-1554312613
Charity_2603,Giza,437,Dairy,+20-1976970789
Charity_2604,Giza,86,Meat,+20-1428364437
Charity_2605,Delta,480,Vegetables,+20-1356200732
Charity_2606,Cairo,58,Bakery,+20-1641024787
Charity_2607,Mansoura,132,Vegetables,+20-1157808297
Charity_2608,Mansoura,424,Fruits,+20-1939096588
Charity_2609,Delta,182,Meat,+20-1128723725
Charity_2610,Giza,466,Bakery,+20-1202568954
Charity_2611,Delta,460,Meat,+20-1361406986
Charity_2612,Upper Egypt,263,Fruits,+20-1687488867
Charity_2613,Alexandria,416,Meat,+20-1827471080
Charity_2614,Cairo,72,Vegetables,+20-1172716246
Charity_2615,Delta,128,Fruits,+20-1181392562
Charity_2616,Upper Egypt,179,Meat,+20-1684086952
Charity_2617,Cairo,279,Meat,+20-1244650169
Charity_2618,Delta,184,Dairy,+20-1167303380
Charity_2619,Mansoura,374,Bakery,+20-1605283661
Charity_2620,Delta,278,Vegetables,+20-1297264372
Charity_2621,Cairo,194,Bakery,+20-1751312841
Charity_2622,Delta,294,Meat,+20-1325082540
Charity_2623,Upper Egypt,115,Meat,+20-1400759695
Charity_2624,Giza,379,Fruits,+20-1813277645
Charity_2625,Mansoura,180,Vegetables,+20-1877643355
Charity_2626,Giza,207,Fruits,+20-1239274301
Charity_2627,Cairo,72,Dairy,+20-1487860500
Charity_2628,Cairo,495,Meat,+20-1964136241
Charity_2629,Cairo,200,Dairy,+20-1102087668
Charity_2630,Cairo,56,Fruits,+20-1218675429
Charity_2631,Giza,112,Vegetables,+20-1461022228
Charity_2632,Alexandria,220,Dairy,+20-1713347848
Charity_2633,Alexandria,118,Meat,+20-1873901203
Charity_2634,Mansoura,439,Vegetables,+20-1835118578
Charity_2635,Upper Egypt,115,Vegetables,+20-1740804839
Charity_2636,Alexandria,266,Dairy,+20-1240098464
Charity_2637,Upper Egypt,93,Dairy,+20-1505630519
Charity_2638,Cairo,413,Bakery,+20-1959785328
Charity_2639,Delta,438,Bakery,+20-1724976541
Charity_2640,Delta,304,Bakery,+20-1983873553
Charity_2641,Mansoura,301,Dairy,+20-1611231014
Charity_2642,Upper Egypt,274,Fruits,+20-1168255263
Charity_2643,Giza,306,Dairy,+20-1598988532
Charity_2644,Upper Egypt,89,Vegetables,+20-1948077743
Charity_2645,Giza,360,Bakery,+20-1190220701
Charity_2646,Delta,343,Vegetables,+20-1760054987
Charity_2647,Mansoura,379,Vegetables,+20-1144796232
Charity_2648,Alexandria,309,Dairy,+20-1341403652
Charity_2649,Cairo,190,Fruits,+20-1225530174
Charity_2650,Delta,179,Fruits,+20-1466771507
Charity_2651,Upper Egypt,306,Dairy,+20-1647399963
Charity_2652,Cairo,380,Dairy,+20-1989379503
Charity_2653,Upper Egypt,164,Fruits,+20-1221836641
Charity_2654,Delta,334,Meat,+20-1635401161
Charity_2655,Delta,386,Dairy,+20-1936294113
Charity_2656,Alexandria,422,Meat,+20-1366261199
Charity_2657,Upper Egypt,374,Meat,+20-1473486027
Charity_2658,Mansoura,462,Fruits,+20-1647607014
Charity_2659,Alexandria,367,Vegetables,+20-1710666938
Charity_2660,Cairo,442,Bakery,+20-1784574911
Charity_2661,Alexandria,172,Dairy,+20-1873408373
Charity_2662,Giza,66,Fruits,+20-1399496306
Charity_2663,Alexandria,357,Vegetables,+20-1923782647
Charity_2664,Giza,348,Vegetables,+20-1581098931
Charity_2665,Cairo,395,Bakery,+20-1439517299
Charity_2666,Alexandria,65,Dairy,+20-1344709823
Charity_2667,Delta,210,Dairy,+20-1589719277
Charity_2668,Cairo,121,Meat,+20-1893368025
Charity_2669,Mansoura,375,Meat,+20-1924341941
Charity_2670,Alexandria,150,Dairy,+20-1700138035
Charity_2671,Upper Egypt,192,Vegetables,+20-1159238136
Charity_2672,Upper Egypt,227,Fruits,+20-1832766012
Charity_2673,Upper Egypt,228,Fruits,+20-1911492871
Charity_2674,Giza,394,Fruits,+20-1386667664
Charity_2675,Alexandria,438,Meat,+20-1583372357
Charity_2676,Delta,412,Bakery,+20-1827493287
Charity_2677,Mansoura,283,Dairy,+20-1850055508
Charity_2678,Delta,497,Bakery,+20-1677723166
Charity_2679,Delta,498,Vegetables,+20-1791859606
Charity_2680,Upper Egypt,423,Vegetables,+20-1957981052
Charity_2681,Cairo,440,Meat,+20-1894855849
Charity_2682,Cairo,283,Vegetables,+20-1829217078
Charity_2683,Upper Egypt,54,Fruits,+20-1123261690
Charity_2684,Delta,208,Dairy,+20-1915844516
Charity_2685,Cairo,113,Vegetables,+20-1416802330
Charity_2686,Mansoura,104,Dairy,+20-1494128762
Charity_2687,Upper Egypt,301,Bakery,+20-1843942612
Charity_2688,Cairo,193,Meat,+20-1124680689
Charity_2689,Upper Egypt,209,Bakery,+20-1559049713
Charity_2690,Mansoura,297,Meat,+20-1660296368
Charity_2691,Mansoura,181,Fruits,+20-1259917600
Charity_2692,Mansoura,114,Fruits,+20-1422787203
Charity_2693,Mansoura,80,Fruits,+20-1704463984
Charity_2694,Delta,262,Dairy,+20-1188223176
Charity_2695,Cairo,462,Meat,+20-1226132783
Charity_2696,Delta,287,Dairy,+20-1936002765
Charity_2697,Cairo,168,Vegetables,+20-1268609868
Charity_2698,Alexandria,287,Meat,+20-1844036666
Charity_2699,Alexandria,387,Fruits,+20-1340656528
Charity_2700,Cairo,287,Vegetables,+20-1244529727
Charity_2701,Alexandria,480,Dairy,+20-1808032900
Charity_2702,Mansoura,445,Bakery,+20-1708054280
Charity_2703,Delta,497,Dairy,+20-1805736708
Charity_2704,Alexandria,357,Meat,+20-1910420270
Charity_2705,Giza,377,Meat,+20-1380012613
Charity_2706,Giza,312,Meat,+20-1961998885
Charity_2707,Mansoura,276,Bakery,+20-1738662864
Charity_2708,Upper Egypt,306,Bakery,+20-1715700359
Charity_2709,Giza,183,Dairy,+20-1715909450
Charity_2710,Giza,195,Dairy,+20-1123977994
Charity_2711,Alexandria,487,Bakery,+20-1230150374
Charity_2712,Cairo,398,Vegetables,+20-1163552476
Charity_2713,Cairo,311,Dairy,+20-1924423055
Charity_2714,Alexandria,175,Vegetables,+20-1365708729
Charity_2715,Cairo,466,Fruits,+20-1483619073
Charity_2716,Upper Egypt,244,Fruits,+20-1204042745
Charity_2717,Delta,453,Meat,+20-1278296026
Charity_2718,Mansoura,238,Bakery,+20-1186622790
Charity_2719,Mansoura,79,Meat,+20-1363851115
Charity_2720,Alexandria,173,Dairy,+20-1390781985
Charity_2721,Giza,423,Vegetables,+20-1480211687
Charity_2722,Mansoura,462,Dairy,+20-1417846954
Charity_2723,Cairo,466,Fruits,+20-1325469608
Charity_2724,Mansoura,120,Fruits,+20-1198150302
Charity_2725,Upper Egypt,393,Vegetables,+20-1320659150
Charity_2726,Cairo,87,Fruits,+20-1376847654
Charity_2727,Cairo,376,Meat,+20-1221915485
Charity_2728,Delta,478,Meat,+20-1787278212
Charity_2729,Giza,64,Dairy,+20-1112434255
Charity_2730,Mansoura,102,Vegetables,+20-1891353474
Charity_2731,Mansoura,382,Bakery,+20-1318938990
Charity_2732,Cairo,451,Meat,+20-1487063356
Charity_2733,Giza,140,Meat,+20-1824664932
Charity_2734,Alexandria,185,Vegetables,+20-1794419951
Charity_2735,Mansoura,451,Dairy,+20-1802211936
Charity_2736,Giza,433,Fruits,+20-1976497758
Charity_2737,Giza,336,Fruits,+20-1819165136
Charity_2738,Giza,211,Dairy,+20-1228762167
Charity_2739,Cairo,476,Dairy,+20-1216681129
Charity_2740,Upper Egypt,210,Bakery,+20-1712972809
Charity_2741,Upper Egypt,362,Fruits,+20-1390054897
Charity_2742,Upper Egypt,122,Dairy,+20-1950517555
Charity_2743,Upper Egypt,93,Bakery,+20-1395506798
Charity_2744,Alexandria,211,Vegetables,+20-1570930629
Charity_2745,Alexandria,324,Vegetables,+20-1531081661
Charity_2746,Delta,115,Bakery,+20-1495935863
Charity_2747,Cairo,323,Meat,+20-1389600534
Charity_2748,Delta,347,Fruits,+20-1133714900
Charity_2749,Giza,459,Vegetables,+20-1243415845
Charity_2750,Giza,227,Bakery,+20-1497754896
Charity_2751,Delta,167,Fruits,+20-1648871140
Charity_2752,Cairo,405,Vegetables,+20-1819045286
Charity_2753,Upper Egypt,371,Fruits,+20-1792391102
Charity_2754,Giza,310,Bakery,+20-1132491246
Charity_2755,Alexandria,64,Dairy,+20-1439465903
Charity_2756,Cairo,496,Dairy,+20-1868875862
Charity_2757,Upper Egypt,310,Meat,+20-1729115325
Charity_2758,Upper Egypt,372,Dairy,+20-1967900379
Charity_2759,Giza,234,Fruits,+20-1946497861
Charity_2760,Alexandria,117,Fruits,+20-1294169144
Charity_2761,Alexandria,410,Dairy,+20-1628646747
Charity_2762,Mansoura,297,Fruits,+20-1406310864
Charity_2763,Alexandria,339,Dairy,+20-1384051216
Charity_2764,Delta,175,Meat,+20-1428692923
Charity_2765,Mansoura,194,Meat,+20-1152408092
Charity_2766,Mansoura,54,Dairy,+20-1710207521
Charity_2767,Delta,497,Bakery,+20-1245724739
Charity_2768,Mansoura,202,Bakery,+20-1566422980
Charity_2769,Giza,429,Dairy,+20-1491007852
Charity_2770,Alexandria,460,Vegetables,+20-1633476907
Charity_2771,Mansoura,353,Vegetables,+20-1943056284
Charity_2772,Delta,230,Fruits,+20-1801394655
Charity_2773,Mansoura,60,Bakery,+20-1208099870
Charity_2774,Giza,112,Meat,+20-1372906197
Charity_2775,Cairo,289,Vegetables,+20-1487042532
Charity_2776,Alexandria,464,Fruits,+20-1885054493
Charity_2777,Giza,358,Dairy,+20-1146732921
Charity_2778,Cairo,436,Dairy,+20-1164904013
Charity_2779,Delta,476,Bakery,+20-1974304306
Charity_2780,Giza,122,Fruits,+20-1603300072
Charity_2781,Cairo,275,Bakery,+20-1253892910
Charity_2782,Mansoura,119,Fruits,+20-1817719981
Charity_2783,Cairo,411,Dairy,+20-1418524165
Charity_2784,Giza,113,Dairy,+20-1930916697
Charity_2785,Cairo,161,Vegetables,+20-1499145226
Charity_2786,Cairo,382,Vegetables,+20-1904790296
Charity_2787,Upper Egypt,404,Bakery,+20-1419059086
Charity_2788,Giza,395,Bakery,+20-1646014388
Charity_2789,Delta,182,Fruits,+20-1265951968
Charity_2790,Mansoura,335,Bakery,+20-1483849368
Charity_2791,Giza,401,Vegetables,+20-1558895501
Charity_2792,Cairo,452,Dairy,+20-1735150858
Charity_2793,Alexandria,341,Dairy,+20-1879438544
Charity_2794,Alexandria,222,Fruits,+20-1749073655
Charity_2795,Upper Egypt,433,Fruits,+20-1863703626
Charity_2796,Delta,231,Dairy,+20-1887102117
Charity_2797,Delta,498,Meat,+20-1286080234
Charity_2798,Mansoura,421,Vegetables,+20-1879158412
Charity_2799,Cairo,302,Fruits,+20-1831276146
Charity_2800,Upper Egypt,491,Vegetables,+20-1571854641
Charity_2801,Upper Egypt,104,Bakery,+20-1345437817
Charity_2802,Giza,485,Vegetables,+20-1833124199
Charity_2803,Alexandria,62,Vegetables,+20-1329004714
Charity_2804,Delta,156,Dairy,+20-1814747520
Charity_2805,Giza,293,Dairy,+20-1209910401
Charity_2806,Mansoura,259,Fruits,+20-1862885079
Charity_2807,Cairo,442,Fruits,+20-1143416673
Charity_2808,Alexandria,422,Dairy,+20-1461159950
Charity_2809,Upper Egypt,237,Meat,+20-1186724931
Charity_2810,Giza,332,Dairy,+20-1348470589
Charity_2811,Delta,90,Meat,+20-1117081325
Charity_2812,Alexandria,53,Vegetables,+20-1859510732
Charity_2813,Giza,322,Bakery,+20-1273876663
Charity_2814,Cairo,294,Fruits,+20-1829254247
Charity_2815,Upper Egypt,223,Bakery,+20-1482796651
Charity_2816,Giza,456,Bakery,+20-1871126089
Charity_2817,Giza,276,Dairy,+20-1626528785
Charity_2818,Mansoura,456,Fruits,+20-1296022734
Charity_2819,Giza,369,Vegetables,+20-1441820953
Charity_2820,Upper Egypt,185,Vegetables,+20-1907462968
Charity_2821,Giza,469,Dairy,+20-1307797296
Charity_2822,Upper Egypt,453,Vegetables,+20-1868210277
Charity_2823,Mansoura,316,Vegetables,+20-1752739701
Charity_2824,Mansoura,444,Bakery,+20-1300904498
Charity_2825,Cairo,472,Fruits,+20-1228520130
Charity_2826,Cairo,56,Vegetables,+20-1507329799
Charity_2827,Cairo,300,Dairy,+20-1912382694
Charity_2828,Giza,84,Fruits,+20-1307994571
Charity_2829,Upper Egypt,370,Fruits,+20-1848299458
Charity_2830,Delta,247,Bakery,+20-1815630609
Charity_2831,Mansoura,454,Fruits,+20-1332546789
Charity_2832,Mansoura,84,Fruits,+20-1482760663
Charity_2833,Mansoura,177,Meat,+20-1128288345
Charity_2834,Alexandria,142,Meat,+20-1701633687
Charity_2835,Delta,336,Vegetables,+20-1170322942
Charity_2836,Delta,282,Vegetables,+20-1132557140
Charity_2837,Upper Egypt,464,Bakery,+20-1487997990
Charity_2838,Cairo,293,Bakery,+20-1325048217
Charity_2839,Giza,289,Dairy,+20-1990777943
Charity_2840,Giza,103,Vegetables,+20-1757452945
Charity_2841,Mansoura,148,Fruits,+20-1191949852
Charity_2842,Upper Egypt,209,Bakery,+20-1464949280
Charity_2843,Cairo,442,Vegetables,+20-1834830088
Charity_2844,Upper Egypt,282,Fruits,+20-1751264353
Charity_2845,Upper Egypt,474,Meat,+20-1664235653
Charity_2846,Giza,260,Bakery,+20-1868994358
Charity_2847,Cairo,50,Bakery,+20-1163127598
Charity_2848,Mansoura,127,Vegetables,+20-1129548509
Charity_2849,Delta,385,Dairy,+20-1191688425
Charity_2850,Giza,435,Meat,+20-1660972848
Charity_2851,Delta,482,Fruits,+20-1472770515
Charity_2852,Giza,175,Bakery,+20-1790609782
Charity_2853,Upper Egypt,215,Bakery,+20-1544020970
Charity_2854,Cairo,117,Vegetables,+20-1325169043
Charity_2855,Cairo,466,Fruits,+20-1970472892
Charity_2856,Delta,449,Bakery,+20-1654152115
Charity_2857,Upper Egypt,287,Fruits,+20-1223467212
Charity_2858,Mansoura,234,Dairy,+20-1947783448
Charity_2859,Delta,65,Vegetables,+20-1279690621
Charity_2860,Giza,57,Bakery,+20-1664546412
Charity_2861,Delta,79,Dairy,+20-1103248317
Charity_2862,Delta,194,Meat,+20-1599136365
Charity_2863,Alexandria,56,Vegetables,+20-1953941730
Charity_2864,Upper Egypt,193,Meat,+20-1337334607
Charity_2865,Cairo,74,Dairy,+20-1651083896
Charity_2866,Upper Egypt,329,Dairy,+20-1630025708
Charity_2867,Upper Egypt,228,Bakery,+20-1852336395
Charity_2868,Mansoura,216,Fruits,+20-1833120615
Charity_2869,Delta,223,Meat,+20-1731039133
Charity_2870,Alexandria,344,Meat,+20-1426053278
Charity_2871,Alexandria,72,Fruits,+20-1764230655
Charity_2872,Mansoura,140,Vegetables,+20-1519646802
Charity_2873,Mansoura,368,Fruits,+20-1827089220
Charity_2874,Mansoura,115,Dairy,+20-1291106070
Charity_2875,Delta,269,Fruits,+20-1212081462
Charity_2876,Delta,113,Fruits,+20-1923744727
Charity_2877,Upper Egypt,118,Meat,+20-1431211225
Charity_2878,Giza,383,Bakery,+20-1390329289
Charity_2879,Upper Egypt,215,Meat,+20-1832269381
Charity_2880,Upper Egypt,182,Dairy,+20-1257020326
Charity_2881,Cairo,299,Dairy,+20-1380021480
Charity_2882,Upper Egypt,149,Fruits,+20-1749371281
Charity_2883,Giza,489,Bakery,+20-1407664963
Charity_2884,Cairo,267,Dairy,+20-1582252333
Charity_2885,Alexandria,67,Dairy,+20-1696906785
Charity_2886,Upper Egypt,336,Dairy,+20-1705203653
Charity_2887,Delta,426,Fruits,+20-1672195337
Charity_2888,Alexandria,278,Fruits,+20-1766357953
Charity_2889,Cairo,434,Meat,+20-1158627795
Charity_2890,Mansoura,380,Dairy,+20-1591484105
Charity_2891,Upper Egypt,127,Dairy,+20-1411059680
Charity_2892,Cairo,308,Dairy,+20-1770889189
Charity_2893,Giza,384,Bakery,+20-1583201686
Charity_2894,Delta,362,Fruits,+20-1332600757
Charity_2895,Mansoura,292,Meat,+20-1177824019
Charity_2896,Giza,192,Bakery,+20-1328450502
Charity_2897,Cairo,270,Fruits,+20-1482653788
Charity_2898,Upper Egypt,393,Bakery,+20-1659996115
Charity_2899,Giza,182,Vegetables,+20-1570878505
Charity_2900,Delta,57,Fruits,+20-1572871465
Charity_2901,Cairo,199,Meat,+20-1618051282
Charity_2902,Upper Egypt,351,Vegetables,+20-1517662235
Charity_2903,Alexandria,84,Bakery,+20-1999798660
Charity_2904,Mansoura,241,Dairy,+20-1944356404
Charity_2905,Delta,141,Dairy,+20-1848658069
Charity_2906,Delta,121,Meat,+20-1995156385
Charity_2907,Giza,392,Vegetables,+20-1604253804
Charity_2908,Giza,225,Dairy,+20-1226497335
Charity_2909,Giza,236,Dairy,+20-1619441141
Charity_2910,Giza,87,Vegetables,+20-1367542202
Charity_2911,Cairo,63,Bakery,+20-1937978705
Charity_2912,Alexandria,284,Bakery,+20-1718590452
Charity_2913,Alexandria,453,Bakery,+20-1223629469
Charity_2914,Alexandria,169,Vegetables,+20-1857674461
Charity_2915,Alexandria,142,Fruits,+20-1932786773
Charity_2916,Mansoura,244,Meat,+20-1107416561
Charity_2917,Delta,326,Meat,+20-1458247947
Charity_2918,Mansoura,465,Bakery,+20-1328553891
Charity_2919,Mansoura,384,Bakery,+20-1149582966
Charity_2920,Upper Egypt,155,Meat,+20-1317094088
Charity_2921,Alexandria,87,Vegetables,+20-1982416447
Charity_2922,Upper Egypt,257,Fruits,+20-1802480485
Charity_2923,Giza,114,Bakery,+20-1653602768
Charity_2924,Alexandria,272,Bakery,+20-1386654264
Charity_2925,Delta,397,Bakery,+20-1576535677
Charity_2926,Upper Egypt,460,Dairy,+20-1976567475
Charity_2927,Cairo,427,Dairy,+20-1960355113
Charity_2928,Cairo,268,Meat,+20-1126729712
Charity_2929,Mansoura,189,Dairy,+20-1206636688
Charity_2930,Alexandria,453,Vegetables,+20-1365773174
Charity_2931,Mansoura,66,Meat,+20-1941742802
Charity_2932,Alexandria,425,Bakery,+20-1185195899
Charity_2933,Upper Egypt,494,Dairy,+20-1431648951
Charity_2934,Alexandria,150,Dairy,+20-1701101447
Charity_2935,Mansoura,92,Dairy,+20-1355938795
Charity_2936,Delta,409,Dairy,+20-1568863284
Charity_2937,Giza,497,Meat,+20-1484171280
Charity_2938,Mansoura,412,Dairy,+20-1958983505
Charity_2939,Alexandria,476,Meat,+20-1893552486
Charity_2940,Alexandria,180,Fruits,+20-1994792066
Charity_2941,Delta,273,Dairy,+20-1230931104
Charity_2942,Delta,126,Fruits,+20-1916379797
Charity_2943,Delta,420,Dairy,+20-1430289619
Charity_2944,Cairo,190,Vegetables,+20-1625095007
Charity_2945,Delta,235,Vegetables,+20-1774060037
Charity_2946,Cairo,178,Meat,+20-1879314292
Charity_2947,Upper Egypt,359,Bakery,+20-1637482820
Charity_2948,Mansoura,138,Dairy,+20-1322522150
Charity_2949,Upper Egypt,182,Bakery,+20-1284710646
Charity_2950,Cairo,374,Vegetables,+20-1246407881
Charity_2951,Giza,415,Vegetables,+20-1718734932
Charity_2952,Delta,477,Bakery,+20-1977449023
Charity_2953,Giza,112,Fruits,+20-1704717348
Charity_2954,Cairo,57,Dairy,+20-1850198268
Charity_2955,Cairo,158,Vegetables,+20-1810620728
Charity_2956,Upper Egypt,53,Fruits,+20-1871348872
Charity_2957,Alexandria,311,Fruits,+20-1938126575
Charity_2958,Alexandria,264,Dairy,+20-1953698475
Charity_2959,Mansoura,86,Fruits,+20-1991256967
Charity_2960,Upper Egypt,186,Meat,+20-1888221188
Charity_2961,Mansoura,382,Dairy,+20-1519390434
Charity_2962,Cairo,201,Fruits,+20-1548490966
Charity_2963,Delta,351,Vegetables,+20-1719259403
Charity_2964,Cairo,100,Dairy,+20-1836181230
Charity_2965,Upper Egypt,208,Fruits,+20-1572630212
Charity_2966,Upper Egypt,255,Dairy,+20-1944938577
Charity_2967,Upper Egypt,280,Dairy,+20-1499907353
Charity_2968,Mansoura,418,Dairy,+20-1513247671
Charity_2969,Mansoura,490,Fruits,+20-1616102523
Charity_2970,Mansoura,73,Bakery,+20-1478803887
Charity_2971,Giza,54,Bakery,+20-1820710834
Charity_2972,Upper Egypt,225,Vegetables,+20-1729336745
Charity_2973,Mansoura,209,Fruits,+20-1444300978
Charity_2974,Giza,86,Dairy,+20-1490580868
Charity_2975,Cairo,197,Bakery,+20-1769161348
Charity_2976,Delta,315,Dairy,+20-1668245372
Charity_2977,Giza,353,Bakery,+20-1638244493
Charity_2978,Mansoura,123,Dairy,+20-1487183599
Charity_2979,Alexandria,429,Fruits,+20-1252195596
Charity_2980,Giza,52,Dairy,+20-1182683475
Charity_2981,Upper Egypt,408,Bakery,+20-1488496298
Charity_2982,Upper Egypt,70,Dairy,+20-1752109446
Charity_2983,Giza,354,Bakery,+20-1601881098
Charity_2984,Upper Egypt,168,Bakery,+20-1563635865
Charity_2985,Upper Egypt,191,Meat,+20-1166253594
Charity_2986,Mansoura,459,Dairy,+20-1249993823
Charity_2987,Alexandria,262,Dairy,+20-1317077577
Charity_2988,Delta,69,Vegetables,+20-1274190018
Charity_2989,Cairo,181,Vegetables,+20-1159710478
Charity_2990,Giza,95,Bakery,+20-1847643940
Charity_2991,Giza,340,Vegetables,+20-1359646275
Charity_2992,Cairo,90,Meat,+20-1220300209
Charity_2993,Delta,184,Meat,+20-1530016072
Charity_2994,Alexandria,178,Bakery,+20-1670991282
Charity_2995,Alexandria,225,Bakery,+20-1634887354
Charity_2996,Alexandria,240,Vegetables,+20-1847892913
Charity_2997,Alexandria,232,Vegetables,+20-1711510123
Charity_2998,Mansoura,103,Fruits,+20-1180337073
Charity_2999,Alexandria,148,Dairy,+20-1753493004
Charity_3000,Mansoura,179,Fruits,+20-1588362204
